permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1987-012214 EP,C-1000 Commercial Remodel,Remodel,9442 Capital Of Texas Highway Northa  00510,07/10/1987,Tenant Finish For Admin Office,Final,,,,,,,,,,,,,,,,,,,,,,,,35760,,1,,LOT 10 BLK A ARBORETUM AT GREAT HILLS THE RESUB OF LOT 2,9442 CAPITAL OF TEXAS HIGHWAY NORTHA 00510,30.38986135,-97.74783424,,,,,
1987-012214 MP,C-1000 Commercial Remodel,Remodel,9442 Capital Of Texas Highway Northa  00510,07/10/1987,Tenant Finish For Admin Office,Final,,,,,,,,,,,,,,,,,,,,,,,,35760,,1,,LOT 10 BLK A ARBORETUM AT GREAT HILLS THE RESUB OF LOT 2,9442 CAPITAL OF TEXAS HIGHWAY NORTHA 00510,30.38986135,-97.74783424,,,,,
1987-012214 PP,C-1000 Commercial Remodel,Remodel,9442 Capital Of Texas Highway Northa  00510,07/10/1987,Tenant Finish For Admin Office,Final,,,,,,,,,,,,,,,,,,,,,,,,35760,,1,,LOT 10 BLK A ARBORETUM AT GREAT HILLS THE RESUB OF LOT 2,9442 CAPITAL OF TEXAS HIGHWAY NORTHA 00510,30.38986135,-97.74783424,,,,,
1987-012472 BP,C-1000 Commercial Remodel,Remodel,8911 Capital Of Texas Highway Northa  03100,07/10/1987,Tenant Finish-Offices/Sw Bell Telecom,Final,,,,,,,,,,,,,,,,,,,,,,,,75500,,1,,LOT 1 OAKCHASE SEC 2,8911 CAPITAL OF TEXAS HIGHWAY NORTHA 03100,30.38727994,-97.75951855,,,,,
1987-012472 EP,C-1000 Commercial Remodel,Remodel,8911 Capital Of Texas Highway Northa  03100,07/10/1987,Tenant Finish-Offices/Sw Bell Telecom,Final,,,,,,,,,,,,,,,,,,,,,,,,75500,,1,,LOT 1 OAKCHASE SEC 2,8911 CAPITAL OF TEXAS HIGHWAY NORTHA 03100,30.38727994,-97.75951855,,,,,
1987-012472 MP,C-1000 Commercial Remodel,Remodel,8911 Capital Of Texas Highway Northa  03100,07/10/1987,Tenant Finish-Offices/Sw Bell Telecom,Final,,,,,,,,,,,,,,,,,,,,,,,,75500,,1,,LOT 1 OAKCHASE SEC 2,8911 CAPITAL OF TEXAS HIGHWAY NORTHA 03100,30.38727994,-97.75951855,,,,,
1987-012472 PP,C-1000 Commercial Remodel,Remodel,8911 Capital Of Texas Highway Northa  03100,07/10/1987,Tenant Finish-Offices/Sw Bell Telecom,Final,,,,,,,,,,,,,,,,,,,,,,,,75500,,1,,LOT 1 OAKCHASE SEC 2,8911 CAPITAL OF TEXAS HIGHWAY NORTHA 03100,30.38727994,-97.75951855,,,,,
1987-012631 BP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  70571,07/10/1987,Replace Tote Stacker #1,Final,,,,,,,,,,,,,,,,,,,,,,,,11467,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1987-012631 EP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  70571,07/10/1987,Replace Tote Stacker #1,Final,,,,,,,,,,,,,,,,,,,,,,,,11467,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1987-012631 MP,C-1000 Commercial Remodel,Remodel,11400 Burnet Road                   A  70571,07/10/1987,Replace Tote Stacker #1,Final,,,,,,,,,,,,,,,,,,,,,,,,11467,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1987-015340 BP,R- 101 Single Family Houses,New,4600 Rivka Cove                    A  00000,07/10/1987,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,48615,,1,,Lot: 20 Block: E Subdivision:  ,4600 RIVKA COVE,30.22016542,-97.72844153,,,,,
1987-015340 DS,Res. Driveway & Sidewalk,New,4600 Rivka Cove                    A  00000,07/10/1987,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,48615,,,,Lot: 20 Block: E Subdivision:  ,4600 RIVKA COVE,30.22016542,-97.72844153,,,,,
1987-015340 EP,R- 101 Single Family Houses,New,4600 Rivka Cove                    A  00000,07/10/1987,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,48615,,1,,Lot: 20 Block: E Subdivision:  ,4600 RIVKA COVE,30.22016542,-97.72844153,,,,,
1987-015340 MP,R- 101 Single Family Houses,New,4600 Rivka Cove                    A  00000,07/10/1987,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,48615,,1,,Lot: 20 Block: E Subdivision:  ,4600 RIVKA COVE,30.22016542,-97.72844153,,,,,
1987-015340 PP,R- 101 Single Family Houses,New,4600 Rivka Cove                    A  00000,07/10/1987,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,48615,,1,,Lot: 20 Block: E Subdivision:  ,4600 RIVKA COVE,30.22016542,-97.72844153,,,,,
1987-015452 BP,R- 101 Single Family Houses,New,4803 Precipice Cove                A  00000,07/10/1987,Amendment To Existing Res Bldg Permit #8614286,Expired,,,,,,,,,,,,,,,,,,,,,,,,65170,,1,,,4803 PRECIPICE COVE,30.34098254,-97.78467664,,,,,
1987-015452 EP,R- 101 Single Family Houses,New,4803 Precipice Cove                A  00000,07/10/1987,Amendment To Existing Res Bldg Permit #8614286,VOID,,,,,,,,,,,,,,,,,,,,,,,,65170,,1,,,4803 PRECIPICE COVE,30.34098254,-97.78467664,,,,,
1987-015452 MP,R- 101 Single Family Houses,New,4803 Precipice Cove                A  00000,07/10/1987,Amendment To Existing Res Bldg Permit #8614286,VOID,,,,,,,,,,,,,,,,,,,,,,,,65170,,1,,,4803 PRECIPICE COVE,30.34098254,-97.78467664,,,,,
1987-015452 PP,R- 101 Single Family Houses,New,4803 Precipice Cove                A  00000,07/10/1987,Amendment To Existing Res Bldg Permit #8614286,VOID,,,,,,,,,,,,,,,,,,,,,,,,65170,,1,,,4803 PRECIPICE COVE,30.34098254,-97.78467664,,,,,
1987-015490 BP,R- 101 Single Family Houses,New,7716 Basil Drive                   A  00000,07/10/1987,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,103425,,1,,,7716 BASIL DRIVE,30.38511134,-97.79937911,,,,,
1987-015490 DS,Res. Driveway & Sidewalk,New,7716 Basil Drive                   A  00000,07/10/1987,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,103425,,,,,7716 BASIL DRIVE,30.38511134,-97.79937911,,,,,
1987-015490 EP,R- 101 Single Family Houses,New,7716 Basil Drive                   A  00000,07/10/1987,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,103425,,1,,,7716 BASIL DRIVE,30.38511134,-97.79937911,,,,,
1987-015490 MP,R- 101 Single Family Houses,New,7716 Basil Drive                   A  00000,07/10/1987,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,103425,,1,,,7716 BASIL DRIVE,30.38511134,-97.79937911,,,,,
1987-015490 PP,R- 101 Single Family Houses,New,7716 Basil Drive                   A  00000,07/10/1987,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,103425,,1,,,7716 BASIL DRIVE,30.38511134,-97.79937911,,,,,
1987-015492 BP,R- 101 Single Family Houses,New,7605 Berrycone Cove                A  00000,07/10/1987,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,89495,,1,,,7605 BERRYCONE COVE,30.38261664,-97.79965008,,,,,
1987-015492 DS,Res. Driveway & Sidewalk,New,7605 Berrycone Cove                A  00000,07/10/1987,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,89495,,,,,7605 BERRYCONE COVE,30.38261664,-97.79965008,,,,,
1987-015492 EP,R- 101 Single Family Houses,New,7605 Berrycone Cove                A  00000,07/10/1987,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,89495,,1,,,7605 BERRYCONE COVE,30.38261664,-97.79965008,,,,,
1987-015492 MP,R- 101 Single Family Houses,New,7605 Berrycone Cove                A  00000,07/10/1987,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,89495,,1,,,7605 BERRYCONE COVE,30.38261664,-97.79965008,,,,,
1987-015492 PP,R- 101 Single Family Houses,New,7605 Berrycone Cove                A  00000,07/10/1987,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,89495,,1,,,7605 BERRYCONE COVE,30.38261664,-97.79965008,,,,,
1987-015497 BP,C- 329 Com Structures Other Than Bldg ,New,1206  9 Street East                A  00000,07/10/1987,New Carport For Existing Church,Final,,,,,,,,,,,ROMAN CATHOLIC DIOCESE OF AUSTIN TEXAS,,,,,,AUSTIN,TX,78711 3327,(512) 363-6209,,,,980,,1,,LOT 1-17+VAC ALLEY & 230 X 44FT BLK 3 OLT 4 DIVISION B,1206 9 STREET EAST,30.26670832,-97.72784263,,,,,
1987-015500 BP,"C- 437 Addn, Alter, Convn-NonRes",Addition,4544 Lamar Boulevard South         A C00080,07/10/1987,Addition For Freight Elevator,Final,,,,,,,,,,,,,,,,,,,,,,,,12000,,1,,,4544 LAMAR BOULEVARD SOUTH,30.23332146,-97.80228103,,,,,
1987-015500 EP,"C- 437 Addn, Alter, Convn-NonRes",Addition,4544 Lamar Boulevard South         A C00080,07/10/1987,Addition For Freight Elevator,Final,,,,,,,,,,,,,,,,,,,,,,,,12000,,1,,,4544 LAMAR BOULEVARD SOUTH,30.23332146,-97.80228103,,,,,
1987-015500 MP,"C- 437 Addn, Alter, Convn-NonRes",Addition,4544 Lamar Boulevard South         A C00080,07/10/1987,Addition For Freight Elevator,Final,,,,,,,,,,,,,,,,,,,,,,,,12000,,1,,,4544 LAMAR BOULEVARD SOUTH,30.23332146,-97.80228103,,,,,
1987-015501 BP,R- 101 Single Family Houses,New,4608 Beechwood Hollow              A  00000,07/10/1987,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,106680,,1,,,4608 BEECHWOOD HOLLOW,30.34559488,-97.7797015,,,,,
1987-015501 DS,Res. Driveway & Sidewalk,New,4608 Beechwood Hollow              A  00000,07/10/1987,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,106680,,,,,4608 BEECHWOOD HOLLOW,30.34559488,-97.7797015,,,,,
1987-015501 EP,R- 101 Single Family Houses,New,4608 Beechwood Hollow              A  00000,07/10/1987,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,106680,,1,,,4608 BEECHWOOD HOLLOW,30.34559488,-97.7797015,,,,,
1987-015501 MP,R- 101 Single Family Houses,New,4608 Beechwood Hollow              A  00000,07/10/1987,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,106680,,1,,,4608 BEECHWOOD HOLLOW,30.34559488,-97.7797015,,,,,
1987-015501 PP,R- 101 Single Family Houses,New,4608 Beechwood Hollow              A  00000,07/10/1987,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,106680,,1,,,4608 BEECHWOOD HOLLOW,30.34559488,-97.7797015,,,,,
1987-015532 BP,R- 435 Renovations/Remodel ,Remodel,4603 Strass Drive                  A  00000,07/10/1987,Reroofing Existing Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,1800,,1,,Lot: 7 Block: B Subdivision:  ,4603 STRASS DRIVE,30.32054367,-97.74617029,,,,,
1987-015533 BP,R- 435 Renovations/Remodel ,Remodel,2818 Rio Grande Street             A  00000,07/10/1987,Foundation Repair To Residence,Final,,,,,,,,,,,TRIBECA CAPITAL GROUP LLC,,,,,,IRVINE,CA,92614,,,,,1650,,1,,LOT 1 & 2 BLK 1 OLT 69 DIV D BYRNES JAMES SUBD,2818 RIO GRANDE STREET,30.29490726,-97.74424273,,,,,
1987-015534 EP,Commercial,Remodel,5900 Lamar Boulevard North         A .00000,07/10/1987,Replacing Meter And Mast-Commercial,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,.028 AC OF LOT 3 AMENDED PLAT OF LTS A-E & G WUPPERMAN ADDN SEC 2 (PRORATE 1/1/15 - 3/18/15),5900 LAMAR BOULEVARD NORTH,30.32827509,-97.7252919,,,,,
1987-015534 MP,Commercial,Remodel,5900 Lamar Boulevard North         A .00000,07/10/1987,Replacing Meter And Mast-Commercial,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,.028 AC OF LOT 3 AMENDED PLAT OF LTS A-E & G WUPPERMAN ADDN SEC 2 (PRORATE 1/1/15 - 3/18/15),5900 LAMAR BOULEVARD NORTH,30.32827509,-97.7252919,,,,,
1987-015535 EP,Residential ,Remodel,7401 Riverside Drive East          A .00007,07/10/1987,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,"COMFORT MH PARK, SPACE 8, SN1 2059448912; HUD# TEX0344321",7401 RIVERSIDE DRIVE EAST,30.2196436,-97.69355489,,,,,
1987-015535 MP,Residential ,Remodel,7401 Riverside Drive East          A .00007,07/10/1987,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,"COMFORT MH PARK, SPACE 8, SN1 2059448912; HUD# TEX0344321",7401 RIVERSIDE DRIVE EAST,30.2196436,-97.69355489,,,,,
1987-015535 PP,Residential ,Remodel,7401 Riverside Drive East          A .00007,07/10/1987,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,"COMFORT MH PARK, SPACE 8, SN1 2059448912; HUD# TEX0344321",7401 RIVERSIDE DRIVE EAST,30.2196436,-97.69355489,,,,,
1987-015536 EP,Residential ,Remodel,7401 Riverside Drive East          A .00008,07/10/1987,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,"COMFORT MH PARK, SPACE 8, SN1 2059448912; HUD# TEX0344321",7401 RIVERSIDE DRIVE EAST,30.2196436,-97.69355489,,,,,
1987-015536 MP,Residential ,Remodel,7401 Riverside Drive East          A .00008,07/10/1987,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,"COMFORT MH PARK, SPACE 8, SN1 2059448912; HUD# TEX0344321",7401 RIVERSIDE DRIVE EAST,30.2196436,-97.69355489,,,,,
1987-015536 PP,Residential ,Remodel,7401 Riverside Drive East          A .00008,07/10/1987,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,"COMFORT MH PARK, SPACE 8, SN1 2059448912; HUD# TEX0344321",7401 RIVERSIDE DRIVE EAST,30.2196436,-97.69355489,,,,,
1987-015539 EP,Residential ,Remodel,3404 Merrie Lynn Avenue            A  00000,07/10/1987,A/C Furnace Changeout Residential,Expired,,,,,,,,,,,,,,,,,,,,,,,,2000,,1,,Lot: 2 Block: B Subdivision:  ,3404 MERRIE LYNN AVENUE,30.28793324,-97.71262142,,,,,
1987-015539 MP,Residential ,Remodel,3404 Merrie Lynn Avenue            A  00000,07/10/1987,A/C Furnace Changeout Residential,Expired,,,,,,,,,,,,,,,,,,,,,,,,2000,,1,,Lot: 2 Block: B Subdivision:  ,3404 MERRIE LYNN AVENUE,30.28793324,-97.71262142,,,,,
1987-015539 PP,Residential ,Remodel,3404 Merrie Lynn Avenue            A  00000,07/10/1987,A/C Furnace Changeout Residential,Expired,,,,,,,,,,,,,,,,,,,,,,,,2000,,1,,Lot: 2 Block: B Subdivision:  ,3404 MERRIE LYNN AVENUE,30.28793324,-97.71262142,,,,,
1987-015540 BP,R- 435 Renovations/Remodel ,Remodel,11605 Bell Avenue                   A  00000,07/10/1987,Add To Res To Create A Carport & Rem Gar To***,Final,,,,,,,,,,,PRIMROSE JOSEPH S DISCLAIMER TRUST,,,,,,AUSTIN,TX,78759,,,,,15000,,1,,,11605 BELL AVENUE,30.41837168,-97.75221291,,,,,
1987-015540 EP,R- 435 Renovations/Remodel ,Remodel,11605 Bell Avenue                   A  00000,07/10/1987,Add To Res To Create A Carport & Rem Gar To***,VOID,,,,,,,,,,,PRIMROSE JOSEPH S DISCLAIMER TRUST,,,,,,AUSTIN,TX,78759,,,,,15000,,1,,,11605 BELL AVENUE,30.41837168,-97.75221291,,,,,
1987-015540 MP,R- 435 Renovations/Remodel ,Remodel,11605 Bell Avenue                   A  00000,07/10/1987,Add To Res To Create A Carport & Rem Gar To***,Final,,,,,,,,,,,PRIMROSE JOSEPH S DISCLAIMER TRUST,,,,,,AUSTIN,TX,78759,,,,,15000,,1,,,11605 BELL AVENUE,30.41837168,-97.75221291,,,,,
1987-015541 EP,Residential ,Remodel,4705 Sagebrush Trail               A  00000,07/10/1987,A/C Furnace Changeout Residential,VOID,,,,,,,,,,,,,,,,,,,,,,,,1950,,1,,Lot: 17 Block: D Subdivision:  ,4705 SAGEBRUSH TRAIL,30.22779392,-97.79998951,,,,,
1987-015541 MP,Residential ,Remodel,4705 Sagebrush Trail               A  00000,07/10/1987,A/C Furnace Changeout Residential,VOID,,,,,,,,,,,,,,,,,,,,,,,,1950,,1,,Lot: 17 Block: D Subdivision:  ,4705 SAGEBRUSH TRAIL,30.22779392,-97.79998951,,,,,
1987-015541 PP,Residential ,Remodel,4705 Sagebrush Trail               A  00000,07/10/1987,A/C Furnace Changeout Residential,VOID,,,,,,,,,,,,,,,,,,,,,,,,1950,,1,,Lot: 17 Block: D Subdivision:  ,4705 SAGEBRUSH TRAIL,30.22779392,-97.79998951,,,,,
1987-015544 EP,Residential ,Remodel,6206 Mountain Villa Drive          A  00000,07/10/1987,New Residence-Mech Only,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6206 MOUNTAIN VILLA DRIVE,30.35156813,-97.77733062,,,,,
1987-015544 MP,Residential ,Remodel,6206 Mountain Villa Drive          A  00000,07/10/1987,New Residence-Mech Only,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6206 MOUNTAIN VILLA DRIVE,30.35156813,-97.77733062,,,,,
1987-015546 EP,Commercial,Remodel,5555 Lamar Boulevard North         A E00125,07/10/1987,Change Out Of Roof Top Ac Unit - Comm,Final,,,,,,,,,,,TPLP OFFICE PARK PROPERTIES DEPT PT TX 04006,,,,,,GLENDALE,CA,91221 5025,,,,,2500,,1,,E9.324ACR OF LOT 1 CENTURY ADDN,5555 LAMAR BOULEVARD NORTH,30.32370232,-97.72572645,,,,,
1987-015546 MP,Commercial,Remodel,5555 Lamar Boulevard North         A E00125,07/10/1987,Change Out Of Roof Top Ac Unit - Comm,Final,,,,,,,,,,,TPLP OFFICE PARK PROPERTIES DEPT PT TX 04006,,,,,,GLENDALE,CA,91221 5025,,,,,2500,,1,,E9.324ACR OF LOT 1 CENTURY ADDN,5555 LAMAR BOULEVARD NORTH,30.32370232,-97.72572645,,,,,
